SEBASTIEN RIFFAULT SANCERRE AKMENINE;2017;BO;20;7;UNITE;Verif CDT 
VINCENT GAUDRY SANCERRE A MI CHEMIN;2017;BO;91,67;8;UNITE;Verif CDT 
VINCENT GAUDRY SANCERRE CONSTELLATION DU SCORPION;2019;BO;23,33;19;CBO12;Verif CDT 
VINCENT GAUDRY SANCERRE LES GARENNES;2019;BO;40;11;UNITE;Verif CDT 
VINCENT GAUDRY SANCERRE MELODIE DE VIEILLES VIGNES;2019;BO;17,5;21;CBO12;Verif CDT 
VINCENT GAUDRY SANCERRE POUR VOUS;2017;BO;70;10;UNITE;Verif CDT 
VINCENT GAUDRY SANCERRE VINCENGETORIX;2019;BO;20;20;CBO12;Verif CDT 
VINCENT PINARD SANCERRE LE CHATEAU;2017;BO;33;8;UNITE;Verif CDT 
BOBINET SAUMUR POIL DE LIEVRE;2020;BO;15;3;UNITE;Verif CDT 
BOBINET SAUMUR POIL DE LIEVRE;2020;BO;15;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR BREZE;1996;BO;400;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR BREZE;2006;BO;280;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR BREZE;2007;BO;280;2;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR BREZE;2008;BO;280;5;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR BREZE;2009;BO;290;8;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR BREZE;2010;BO;260;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR BREZE;2012;BO;220;1;UNITE;Verif CDT 
CLOS DE L'ECOTARD SAUMUR;2018;BO;20;39;CBO12;Verif CDT 
CLOS DE L'ECOTARD SAUMUR;2018;BO;20;3;UNITE;Verif CDT 
CLOS DE L'ECOTARD SAUMUR;2019;BO;20;3;UNITE;Verif CDT 
CLOS DE L'ECOTARD SAUMUR L'ENROULEE;2019;BO;20,83;3;UNITE;Verif CDT 
CLOS DE L'ECOTARD SAUMUR LA HAIE NARDIN;2018;BO;15;46;CBO12;Verif CDT 
CLOS DE L'ECOTARD SAUMUR LA HAIE NARDIN;2018;MG;40;1;UNITE;Verif CDT 
CLOS DE L'ECOTARD SAUMUR LES PENTES;2017;BO;30;2;UNITE;Verif CDT 
CLOS DE L'ECOTARD SAUMUR LES PENTES;2017;MG;62,5;1;UNITE;Verif CDT 
CLOS DE L'ECOTARD SAUMUR LES PENTES;2018;BO;40;29;CBO12;Verif CDT 
DOMAINE DES ROCHES NEUVES SAUMUR CLOS ROMANS;2017;BO;40;7;UNITE;Verif CDT 
DOMAINE DU COLLIER SAUMUR;2014;BO;75;1;UNITE;Verif CDT 
DOMAINE DU COLLIER SAUMUR LA CHARPENTRIE;2012;BO;170;1;UNITE;Verif CDT 
DOMAINE DU COLLIER SAUMUR LA RIPAILLE;2016;BO;65;1;UNITE;Verif CDT 
VIEUX PRESSOIR SAUMUR ALIENOR;2020;BO;10;36;CBO12;Verif CDT 
VIEUX PRESSOIR SAUMUR LES SILICES;2019;BO;8,33;40;CBO12;Verif CDT 
VIEUX PRESSOIR SAUMUR LES SILICES;2020;BO;10;12;UNITE;Verif CDT 
ANTOINE SANZAY SAUMUR CHAMPIGNY LA PATERNE;2019;BO;15;6;UNITE;Verif CDT 
BOBINET SAUMUR CHAMPIGNY GRETA CARBO;2016;BO;25;2;UNITE;Verif CDT 
BOBINET SAUMUR CHAMPIGNY LES LANDES;2014;BO;17,5;2;UNITE;Verif CDT 
CHATEAU YVONNE SAUMUR CHAMPIGNY LA FOLIE;2019;BO;15;17;CBO12;Verif CDT 
CHATEAU YVONNE SAUMUR CHAMPIGNY YVONNE;2018;BO;22,5;16;CBO12;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LE BOURG;1996;BO;690;16;CBO12;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LE BOURG;2005;BO;500;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LE BOURG;2006;BO;420;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LE BOURG;2007;BO;420;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LE BOURG;2009;BO;470;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LE BOURG;2011;BO;375;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LE BOURG;2011;BO;375;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LE BOURG;2015;BO;450;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LE CLOS;2009;BO;210;4;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LE CLOS;2011;BO;180;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LE CLOS;2014;BO;160;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LES CLOS;2010;BO;250;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LES POYEUX;2000;BO;320;3;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LES POYEUX;2004;BO;250;2;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LES POYEUX;2006;BO;250;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LES POYEUX;2007;BO;250;4;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LES POYEUX;2009;BO;280;3;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LES POYEUX;2011;BO;240;2;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LES POYEUX;2011;BO;240;2;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LES POYEUX;2012;BO;250;5;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LES POYEUX;2014;BO;250;1;UNITE;Verif CDT 
CLOS ROUGEARD SAUMUR CHAMPIGNY LES POYEUX;2016;BO;250;6;UNITE;Verif CDT 
DOMAINE DES CLOSIERS SAUMUR CHAMPIGNY EXPRESSION;2019;BO;15;32;CBO12;Verif CDT 
DOMAINE DES ROCHES NEUVES SAUMUR CHAMPIGNY FRANC DE PIED;2015;BO;28;1;UNITE;Verif CDT 
DOMAINE DES ROCHES NEUVES SAUMUR CHAMPIGNY LA MARGINALE;2015;BO;24;4;UNITE;Verif CDT 
DOMAINE DES ROCHES NEUVES SAUMUR CHAMPIGNY LA MARGINALE;2016;BO;23;3;UNITE;Verif CDT 
DOMAINE DES ROCHES NEUVES SAUMUR CHAMPIGNY TERRES CHAUDES;2015;BO;18;5;UNITE;Verif CDT 
DOMAINE DES ROCHES NEUVES SAUMUR CHAMPIGNY FRANC DE PIED;2015;BO;28;3;UNITE;Verif CDT 
DOMAINE DES ROCHES NEUVES SAUMUR CHAMPIGNY FRANC DE PIED;2016;BO;28;1;UNITE;Verif CDT 
LE P'TIT DOMAINE SAUMUR CHAMPIGNY LE COUP D'DOUZE;2017;BO;15;3;UNITE;Verif CDT 
L'AUSTRAL VIGNEAUX SAUMUR PUY NOTRE DAME;2017;BO;15;2;UNITE;Verif CDT 
ERIC MORGAT SAVENNIERES FIDES;2016;BO;47,5;69;CBO12;Verif CDT 
LAFFOURCADE SAVENNIERES SEC;2018;BO;25;1;UNITE;Verif CDT 
LAFFOURCADE SAVENNIERES SEC;2018;BO;25;5;UNITE;Verif CDT 
LAFFOURCADE SAVENNIERES SEC CLOS DE LA ROYAUTE;2018;BO;50;6;UNITE;Verif CDT 
LAFFOURCADE SAVENNIERES SEC CLOS LA ROYAUTE;2018;BO;50;2;UNITE;Verif CDT 
NICOLAS JOLY SAVENNIERES CLOS DE LA BERGERIE;2020;BO;47,5;6;UNITE;Verif CDT 
NICOLAS JOLY SAVENNIERES LES VIEUX CLOS;2018;BO;30;2;UNITE;Verif CDT 
NICOLAS JOLY SAVENNIERES LES VIEUX CLOS;2020;BO;37,5;5;UNITE;Verif CDT 
THIBAUD BOUDIGNON SAVENNIERES CLOS FREMINE;2018;BO;80;1;UNITE;Verif CDT 
FRANCOIS CHIDAINE TOURAINE;2020;BO;8,33;6;UNITE;Verif CDT 
LA GRANGE TIPHAINE TOURAINE AD LIBITUM;2021;BO;12,5;6;UNITE;Verif CDT 
LE SOT DE L'ANGE SEC SYMBOL;2020;BO;13;3;UNITE;Verif CDT 
SOT DE L'ANGE ALZ;2020;BO;15;6;UNITE;Verif CDT 
SOT DE L'ANGE LA GOUJONNIERE;2018;BO;20;4;UNITE;Verif CDT 
SOT DE L'ANGE MILLENNIAL;2016;BO;30;6;UNITE;Verif CDT 
DIDIER DAGUENEAU BUISSON RENARD;2018;BO;80;1;UNITE;Verif CDT 
DIDIER DAGUENEAU PUR SANG;2018;BO;65;1;UNITE;Verif CDT 
LES POETE ARGOS;2017;BO;20;1;UNITE;Verif CDT 
LES POETE ODYSSEE;2018;BO;22,5;4;UNITE;Verif CDT 
ALEXANDRE BAIN PIERRE PRECIEUSE;2018;BO;22,5;5;UNITE;Verif CDT 
BELLIVIERE SALAMANDRE MOELLEUX;2004;BO;30;1;UNITE;Verif CDT 
DIDIER DAGUENEAU ASTEROIDE;2019;BO;1500;2;UNITE;Verif CDT 
DIDIER DAGUENEAU BLANC ETC;2018;BO;70;17;CBO12;Verif CDT 
DIDIER DAGUENEAU BLANC FUME;2017;BO;70;7;UNITE;Verif CDT 
DIDIER DAGUENEAU BUISSON RENARD;2018;BO;80;1;UNITE;Verif CDT 
DIDIER DAGUENEAU BUISSON RENARD;2019;BO;90;6;UNITE;Verif CDT 
DIDIER DAGUENEAU BUISSON RENARD;2019;MG;225;1;UNITE;Verif CDT 
DIDIER DAGUENEAU PUR SANG;2019;BO;100;11;UNITE;Verif CDT 
DIDIER DAGUENEAU PUR SANG;2019;MG;250;2;UNITE;Verif CDT 
DIDIER DAGUENEAU SILEX;2018;BO;135;3;UNITE;Verif CDT 
DIDIER DAGUENEAU SILEX;2019;BO;150;18;CBO12;Verif CDT 
DIDIER DAGUENEAU SILEX;2019;MG;375;1;UNITE;Verif CDT 
FERME DE LA SANSONNIERE COTEAU DU HOUET;2005;BO;100;1;UNITE;Verif CDT 
FERME DE LA SANSONNIERE COTEAU DU HOUET;2006;BO;100;1;UNITE;Verif CDT 
FERME DE LA SANSONNIERE LES FOUCHARDES;2012;BO;90;2;UNITE;Verif CDT 
FERME DE LA SANSONNIERE LES GELINETTES;2019;BO;45;43;CBO12;Verif CDT 
FERME DE LA SANSONNIERE LES VIEILLES VIGNES DES BLANDERIES;2008;BO;130;1;UNITE;Verif CDT 
FERME DE LA SANSONNIERE LES VIEILLES VIGNES DES BLANDERIES;2009;BO;130;1;UNITE;Verif CDT 
FERME DE LA SANSONNIERE ROSE D'UN JOUR;2018;BO;25;1;UNITE;Verif CDT 
FERME DE LA SANSONNIERE ROSE D'UN JOUR;2019;BO;24;5;UNITE;Verif CDT 
FERME DE LA SANSONNIERE ROSE D'UN JOUR;2020;BO;25;5;UNITE;Verif CDT 
FERME DE LA SANSONNIERE ROSE D'UN JOUR;2020;BO;25;47;CBO12;Verif CDT 
FERME DE LA SANSONNIERE ROSE D'UN JOUR;2021;BO;25;2;UNITE;Verif CDT 
HAUTS BAIGNEUX VIN DE FRANCE SPONTANE BLANC;2017;BO;12;7;UNITE;Verif CDT 
L'ECU JANUS;2020;BO;15;3;UNITE;Verif CDT 
L'ECU JANUS;2020;BO;15;2;UNITE;Verif CDT 
LA GRANGE TIPHAINE BEL AIR;2021;BO;12,5;6;UNITE;Verif CDT 
LA PORTE SAINT JEAN LE SAUT MIGNON;2015;BO;25;1;UNITE;Verif CDT 
LA PORTE SAINT JEAN LE SAUT MIGNON;2019;BO;25;3;UNITE;Verif CDT 
LA PORTE SAINT JEAN LE SAUT MIGNON;2019;BO;25;3;UNITE;Verif CDT 
LA PORTE SAINT JEAN LES POUCHES;2017;BO;25;2;UNITE;Verif CDT 
LE SOT DE L'ANGE CARADHRAS;2018;BO;20;3;UNITE;Verif CDT 
MAI & KENJI HODGSON - LOT - 1 FAIA;2019;BO;52,5;11;UNITE;Verif CDT 
MAI & KENJI HODGSON O GALARNEAU;2018;BO;22,5;36;CBO12;Verif CDT 
PASCAL COTAT CHAVIGNOL;2019;BO;40;8;UNITE;Verif CDT 
PASCAL COTAT CHAVIGNOL;2020;BO;40;18;CBO12;Verif CDT 
PASCAL COTAT CHAVIGNOL;2020;BO;40;29;CBO12;Verif CDT 
RICHARD LEROY LES NOELS DE MONTBENAULT;2009;BO;450;1;UNITE;Verif CDT 
RICHARD LEROY LES NOELS DE MONTBENAULT;2010;BO;450;2;UNITE;Verif CDT 
RICHARD LEROY LES NOELS DE MONTBENAULT;2011;BO;420;3;UNITE;Verif CDT 
RICHARD LEROY LES NOELS DE MONTBENAULT;2019;BO;350;8;UNITE;Verif CDT 
RICHARD LEROY LES NOELS DE MONTBENAULT;2019;BO;350;1;UNITE;Verif CDT 
RICHARD LEROY LES ROULIERS;2018;BO;300;1;UNITE;Verif CDT 
DUHART VOUVRAY DEMI SEC;1973;BO;60;1;UNITE;Verif CDT 
FOREAU VOUVRAY BRUT GRANDE RESERVE;2007;BO;37,5;2;UNITE;Verif CDT 
FOREAU VOUVRAY CUVEE UNIQUE SANS OUILLAGE EN FUT;1990;BO;250;3;UNITE;Verif CDT 
FOREAU VOUVRAY DEMI SEC;2016;BO;25;2;UNITE;Verif CDT 
FOREAU VOUVRAY GOUTTE D'OR;1990;BO;450;3;UNITE;Verif CDT 
FOREAU VOUVRAY GOUTTE D'OR;2011;BO;300;4;UNITE;Verif CDT 
FOREAU VOUVRAY GOUTTE D'OR;2015;BO;400;2;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX;1988;BO;95;5;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX;1990;BO;150;1;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX;1990;BO;150;3;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX;1990;BO;135;1;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX;1997;BO;50;1;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX;1997;BO;45;2;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX;2002;BO;45;6;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX;2009;BO;45;12;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX;2010;BO;45;3;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX RESERVE;1989;BO;95;8;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX RESERVE;1990;BO;166,67;6;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX RESERVE;1990;BO;150;2;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX RESERVE;2003;BO;38;5;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX RESERVE;2005;BO;55;5;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX RESERVE;2005;BO;55;1;UNITE;Verif CDT 
FOREAU VOUVRAY MOELLEUX RESERVE;2015;BO;55;11;UNITE;Verif CDT 
FOREAU VOUVRAY PETILLANT RESERVE DEMI SEC;1976;BO;75;2;UNITE;Verif CDT 
FOREAU VOUVRAY SEC;2010;BO;25;2;UNITE;Verif CDT 
FOREAU VOUVRAY SEC;2013;BO;17;4;UNITE;Verif CDT 
FOREAU VOUVRAY SEC;2015;BO;35;3;UNITE;Verif CDT 
FOREAU VOUVRAY SEC;2016;BO;20;2;UNITE;Verif CDT 
FOREAU VOUVRAY SEC RESERVE;2015;BO;35;2;UNITE;Verif CDT 
FRANCOIS CHIDAINE VOUVRAY LES ARGILES;2018;BO;20;2;UNITE;Verif CDT 
HUET VOUVRAY CLOS DU BOURG MOELLEUX;1959;BO;285;1;UNITE;Verif CDT 
HUET VOUVRAY LE MONT MOELLEUX 1ERE TRIE;1996;BO;80;1;UNITE;Verif CDT 
MICHEL AUTRAN VOUVRAY SEC CIEL ROUGE;2018;BO;25;1;UNITE;Verif CDT 
MICHEL AUTRAN VOUVRAY SEC CIEL ROUGE;2018;BO;25;3;UNITE;Verif CDT 
BARAVEOU BANDOL;2015;BO;27;1;UNITE;Verif CDT 
GROS NORE BANDOL;2013;BO;25;1;UNITE;Verif CDT 
GROS NORE BANDOL;2015;BO;27;6;UNITE;Verif CDT 
LA SUFFRENE BANDOL LES LAUVES;2014;BO;25;1;UNITE;Verif CDT 
PIBARNON;1981;BO;200;1;UNITE;Verif CDT 
PIBARNON;1981;BO;180;1;UNITE;Verif CDT 
PIBARNON;1985;MG;250;1;UNITE;Verif CDT 
PIBARNON;1991;MG;190;1;UNITE;Verif CDT 
PIBARNON;1998;BO;80;3;UNITE;Verif CDT 
PIBARNON;2000;BO;65;2;UNITE;Verif CDT 
PIBARNON;2008;BO;55;6;UNITE;Verif CDT 
PIBARNON BANDOL;1987;BO;72;2;UNITE;Verif CDT 
PRADEAUX;2000;BO;45;7;UNITE;Verif CDT 
PRADEAUX BANDOL;2014;BO;22;14;CBO12;Verif CDT 
PRADEAUX BANDOL;2015;BO;23,75;21;CBO12;Verif CDT 
TEMPIER BANDOL;2017;BO;22;1;UNITE;Verif CDT 
TEMPIER BANDOL;2019;BO;22,5;2;UNITE;Verif CDT 
TEMPIER BANDOL;2019;BO;22,5;5;UNITE;Verif CDT 
TEMPIER BANDOL;2019;BO;26,67;54;CBO12;Verif CDT 
TEMPIER BANDOL;2020;BO;22,5;29;CBO12;Verif CDT 
TEMPIER BANDOL;2021;BO;22;28;CBO12;Verif CDT 
TEMPIER BANDOL;2021;MG;45;6;UNITE;Verif CDT 
TEMPIER BANDOL LA MIGOUA;2015;BO;75;4;UNITE;Verif CDT 
TEMPIER BANDOL LA MIGOUA;2018;BO;60;2;UNITE;Verif CDT 
TEMPIER BANDOL LA MIGOUA;2019;BO;60;9;UNITE;Verif CDT 
TEMPIER BANDOL LA TOURTINE;2016;BO;75;2;UNITE;Verif CDT 
TEMPIER BANDOL LA TOURTINE;2019;BO;75;3;UNITE;Verif CDT 
TEMPIER BANDOL CUVEE SPECIALE;1988;BO;200;2;UNITE;Verif CDT 
TERREBRUNE BANDOL;2012;BO;32;1;UNITE;Verif CDT 
TERREBRUNE BANDOL;2014;BO;30;13;CBO12;Verif CDT 
TERREBRUNE BANDOL;2014;BO;30;10;UNITE;Verif CDT 
TERREBRUNE BANDOL;2015;BO;30;7;UNITE;Verif CDT 
TERREBRUNE BANDOL;2015;MG;60;1;UNITE;Verif CDT 
TERREBRUNE BANDOL;2017;BO;27,5;11;UNITE;Verif CDT 
TERREBRUNE BANDOL;2020;BO;17;14;CBO12;Verif CDT 
TERREBRUNE BANDOL;2020;BO;19;13;CBO12;Verif CDT 
TOUR DU BON BANDOL;2000;BO;32,5;18;CBO12;Verif CDT 
TOUR DU BON BANDOL;2018;BO;17,5;23;CBO12;Verif CDT 
TOUR DU BON BANDOL;2019;BO;15;23;CBO12;Verif CDT 
TOUR DU BON BANDOL SAINT FERREOL;2018;BO;30;11;UNITE;Verif CDT 
VANNIERES BANDOL;1999;BO;60;5;UNITE;Verif CDT 
HAUVETTE BAUX DE PROVENCE ROUCAS;2019;BO;22,5;7;UNITE;Verif CDT 
HAUVETTE CORNALINE;2016;BO;37,5;24;CBO12;Verif CDT 
CREMAT BELLET;1969;BO;40;1;UNITE;Verif CDT 
LA REALTIERE CANTE GAU;2015;BO;20;12;UNITE;Verif CDT 
VIGNELAURE;1985;BO;50;1;UNITE;Verif CDT 
THUERRY L'EXCEPTION;2015;BO;20;1;UNITE;Verif CDT 
CHATEAU D'ESCLANS GARRUS;2019;BO;80;21;CBO12;Verif CDT 
CHATEAU D'ESCLANS WHISPERING ANGEL;2020;DM;82,5;2;UNITE;Verif CDT 
CLOS CIBONNE COTES DE PROVENCE CHATEAU CIBON MARIUS;2018;BO;34;5;UNITE;Verif CDT 
CLOS CIBONNE COTES DE PROVENCE CUVEE TIBOUREN;2020;BO;17,5;15;CBO12;Verif CDT 
CLOS CIBONNE COTES DE PROVENCE CUVEE TRADITION;2020;BO;16,5;10;UNITE;Verif CDT 
CLOS CIBONNE COTES DE PROVENCE CUVEE DES VIGNETTES;2020;BO;19;44;CBO12;Verif CDT 
CLOS CIBONNE COTES DE PROVENCE TENTATIONS;2020;BO;9,5;11;UNITE;Verif CDT 
MINUTY PRESTIGE;2020;BO;12,5;1;UNITE;Verif CDT 
MIRAVAL;2021;BO;15,75;90;CBO12;Verif CDT 
MIRAVAL;2021;BO;30;6;UNITE;Verif CDT 
OTT CLOS MIREILLE;2020;BO;22,5;12;UNITE;Verif CDT 
HAUVETTE AMETHYSTE;2019;BO;65;10;UNITE;Verif CDT 
HAUVETTE PETRA;2020;BO;23;6;UNITE;Verif CDT 
HAUVETTE ROUCAS;2020;BO;24;12;UNITE;Verif CDT 
RICHEAUME COLUMELLE;2015;BO;30;1;UNITE;Verif CDT 
TRIENNES IGP MEDITERRANEE;2020;BO;7,5;5;UNITE;Verif CDT 
TRIENNES IGP MEDITERRANEE;2021;BO;7,5;30;CBO12;Verif CDT 
TRIENNES IGP MEDITERANNEE LES AURELIENS;2020;BO;7,5;62;CBO12;Verif CDT 
HAUVETTE DOLIA;2009;MG;80;2;UNITE;Verif CDT 
HAUVETTE IGP DES ALPILLES DOLIA;2014;BO;40;11;UNITE;Verif CDT 
LA REALTIERE BLANC PUBLIC;2018;BO;10;12;UNITE;Verif CDT 
TRIENNES IGP DU VAR LES AURELIENS;2018;BO;8,33;1;UNITE;Verif CDT 
CHATEAU SIMONE;2018;BO;35;10;UNITE;Verif CDT 
CHATEAU SIMONE;2019;BO;32,5;5;UNITE;Verif CDT 
ORATOIRE ST MARTIN CAIRANNE HAUT COUSTIAS;2004;BO;25;2;UNITE;Verif CDT 
BOSQUET DES PAPES CHATEAUNEUF DU PAPE CHANTE LE MERLE VIEILLES VIGNES;2018;BO;33;2;UNITE;Verif CDT 
JEROME GRADASSI CHATEAUNEUF DU PAPE;2019;BO;25;3;UNITE;Verif CDT 
GUIGAL CHATEAU D'AMPUIS;2013;BO;75;6;UNITE;Verif CDT 
GUIGAL CHATEAU D'AMPUIS;2013;MG;160;1;UNITE;Verif CDT 
GUIGAL CHATEAU D'AMPUIS;2014;BO;80;7;UNITE;Verif CDT 
GUIGAL CHATEAU D'AMPUIS;2014;MG;180;1;UNITE;Verif CDT 
GUIGAL CHATEAU D'AMPUIS;2016;BO;80;3;UNITE;Verif CDT 
BEAUCASTEL;2015;BO;65;2;UNITE;Verif CDT 
BEAUCASTEL;2018;BO;70;3;UNITE;Verif CDT 
BEAUCASTEL;2019;BO;62,5;28;CBO12;Verif CDT 
BEAUCASTEL;2020;BO;72,5;2;UNITE;Verif CDT 
BEAUCASTEL CHATEAUNEUF DU PAPE VIEILLES VIGNES;1998;BO;120;1;UNITE;Verif CDT 
BEAUCASTEL CHATEAUNEUF DU PAPE VIEILLES VIGNES;2001;BO;100;1;UNITE;Verif CDT 
BEAUCASTEL CHATEAUNEUF DU PAPE VIEILLES VIGNES;2007;BO;100;1;UNITE;Verif CDT 
BEAUCASTEL HOMMAGE A JACQUES PERRIN;2019;BO;307,5;6;UNITE;Verif CDT 
BOSQUET DES PAPES CHATEAUNEUF DU PAPE;2019;BO;25;2;UNITE;Verif CDT 
BOSQUET DES PAPES CHATEAUNEUF DU PAPE CHANTE LE MERLE;2016;MG;100;1;UNITE;Verif CDT 
CHAPOUTIER CHATEAUNEUF DU PAPE BARBE RAC;2004;BO;65;8;UNITE;Verif CDT 
CHAPOUTIER CHATEAUNEUF DU PAPE BARBE RAC;2009;MG;150;1;UNITE;Verif CDT 
CHAPOUTIER CHATEAUNEUF DU PAPE BARBE RAC;2010;MG;150;1;UNITE;Verif CDT 
CHAPOUTIER CHATEAUNEUF DU PAPE BARBE RAC;2012;BO;65;2;UNITE;Verif CDT 
CHAPOUTIER CHATEAUNEUF DU PAPE BARBE RAC;2013;BO;60;2;UNITE;Verif CDT 
CHAPOUTIER CHATEAUNEUF DU PAPE BARBE RAC;2015;BO;75;4;UNITE;Verif CDT 
CHARVIN CHATEAUNEUF DU PAPE;2012;BO;45;3;UNITE;Verif CDT 
CLOS MONT OLIVET CHATEAUNEUF DU PAPE;1988;BO;90;1;UNITE;Verif CDT 
CLOS MONT OLIVET CHATEAUNEUF DU PAPE CUVEE DU PAPET;2015;BO;60;3;UNITE;Verif CDT 
CLOS SAINT JEAN CHATEAUNEUF DU PAPE;2016;BO;30;5;UNITE;Verif CDT 
CLOS SAINT JEAN CHATEAUNEUF DU PAPE;2017;BO;30;5;UNITE;Verif CDT 
CLOS SAINT JEAN CHATEAUNEUF DU PAPE;2018;BO;30;6;UNITE;Verif CDT 
CLOS SAINT JEAN CHATEAUNEUF DU PAPE LA COMBE DES FOUS;2016;BO;75;2;UNITE;Verif CDT 
CLOS SAINT JEAN CHATEAUNEUF DU PAPE SANCTUS SANCTORUM;2012;MG;560;1;UNITE;Verif CDT 
CLOS DES PAPES;1981;MG;225;1;UNITE;Verif CDT 
CLOS DES PAPES;2018;BO;70;1;UNITE;Verif CDT 
CLOS DES PAPES;2019;BO;70;51;CBO12;Verif CDT 
CLOS DU CAILLOU CHATEAUNEUF DU PAPE LA RESERVE;2017;BO;90,83;3;UNITE;Verif CDT 
CLOS DU CAILLOU CHATEAUNEUF DU PAPE LES QUARTZ;2011;BO;40;2;UNITE;Verif CDT 
CLOS DU CAILLOU CHATEAUNEUF DU PAPE LES SAFRES;2018;BO;32,5;9;UNITE;Verif CDT 
CLOS DU CAILLOU CHATEAUNEUF DU PAPE LES SAFRES;2019;BO;35;6;UNITE;Verif CDT 
CLOS DU CAILLOU CHATEAUNEUF DU PAPE LES SAFRES;2019;BO;40;2;UNITE;Verif CDT 
CLOS DU CAILLOU CHATEAUNEUF DU PAPE LES SAFRES;2021;BO;42,5;12;UNITE;Verif CDT 
CLOS DU MONT OLIVET CHATEAUNEUF DU PAPE CUVEE DU PAPET;2018;BO;50;11;UNITE;Verif CDT 
DES SENECHAUX CHATEAUNEUF DU PAPE;2010;BO;50;15;CBO12;Verif CDT 
DES SENECHAUX CHATEAUNEUF DU PAPE;2012;BO;50;24;CBO12;Verif CDT 
DOMAINE PONTIFICAL CHATEAUNEUF DU PAPE;2013;BO;25;1;UNITE;Verif CDT 
DOMAINE DE VILLENEUVE CHATEAUNEUF DU PAPE VIEILLES VIGNES;2015;BO;40;6;UNITE;Verif CDT 
FONT DE COURTEDUNE CHATEAUNEUF DU PAPE;2015;BO;30;4;UNITE;Verif CDT 
GUIGAL CHATEAUNEUF DU PAPE;1997;BO;35;5;UNITE;Verif CDT 
GUIGAL CHATEAUNEUF DU PAPE;2017;BO;30;12;UNITE;Verif CDT 
HENRI BONNEAU CHATEAUNEUF DU PAPE CUVEE DES CELESTINS;1983;BO;1200;10;UNITE;Verif CDT 
HENRI BONNEAU CHATEAUNEUF DU PAPE MARIE BEURRIER;1992;BO;290;6;UNITE;Verif CDT 
HENRI BONNEAU CHATEAUNEUF DU PAPE MARIE BEURRIER;1997;BO;290;6;UNITE;Verif CDT 
HENRI BONNEAU CHATEAUNEUF DU PAPE MARIE BEURRIER;2004;BO;250;2;UNITE;Verif CDT 
HENRI BONNEAU CHATEAUNEUF DU PAPE MARIE BEURRIER;2013;MG;300;1;UNITE;Verif CDT 
HENRI BONNEAU CHATEAUNEUF DU PAPE MARIE BEURRIER;2014;MG;300;2;UNITE;Verif CDT 
